grain,fiscal_year,fiscal_month,fiscal_quarter,ym,group_code,group_name,region,revenue,quantity,n_orders,n_customers,period_label,mom_revenue_pct,yoy_revenue_pct,revenue_share_pct,cum_revenue_ytd,province_name,revenue_pct_province,revenue_pct_region,revenue_pct_national,rank_in_region,product_code,product_name,line_name,color,revenue_2025,quantity_2025,n_orders_2025,revenue_2026,quantity_2026,n_orders_2026,revenue_2026_ann,yoy_revenue_pct_ann,avg_unit_price,revenue_rank,pareto_cum_pct,pareto_class,revenue_share_in_group_pct,bcg_quadrant,customer_code,customer_name,cohort_month,first_order_date,last_order_q1_2025,recency_days,avg_order_value,n_product_groups,trend_slope,groups_bought,churn_label,rfm_r,rfm_f,rfm_m,rfm_segment,churn_prob,churn_split,churn_priority,roc_auc_test,n_orders_q1_2026,revenue_q1_2026,ds,yhat,yhat_lower,yhat_upper,y_actual,split,is_future,mae_test,mape_test_pct
sku,,,,,CITYBIKE_P,Xe phổ thông,,2500000,2,1,1,,,,,,,,,,,000230002027000,Xe đạp Thống Nhất M 27-01 Xanh nước biển,Xe M 27-01,Xanh nước biển,2500000,2.0,1.0,0,0.0,0.0,0,-100.0,1250000.0,243.0,99.99,C,0.01,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,1434516070,1162,380,250,,,,,,,,,,,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Xe Puppy 20,Hồng,543273886,466.0,171.0,891242184,696.0,209.0,5347453104,884.3,1234523.0,8.0,23.08,A,18.49,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,833759844,702,300,229,,,,,,,,,,,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Xe Puppy 20,Kem,343298046,322.0,148.0,490461798,380.0,152.0,2942770788,757.21,1187692.0,17.0,38.33,A,10.75,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,693316689,574,219,168,,,,,,,,,,,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Xe GN 06 20 2024,Đen,331980091,273.0,101.0,361336598,301.0,118.0,2168019588,553.06,1207869.0,25.0,47.05,A,8.94,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,650642097,544,235,173,,,,,,,,,,,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xe Puppy 20,Xanh,242743880,227.0,105.0,407898217,317.0,130.0,2447389302,908.22,1196033.0,28.0,49.99,A,8.39,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,526713455,440,205,150,,,,,,,,,,,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Xe GN 06 20 2024,Ghi,255579165,213.0,96.0,271134290,227.0,109.0,1626805740,536.52,1197076.0,35.0,55.92,A,6.79,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,481958334,342,76,55,,,,,,,,,,,000305002022000,Xe đạp Thống Nhất MTB 20-05 Xanh dương,Xe MTB 20-05,Xanh dương,481958334,342.0,76.0,0,0.0,0.0,0,-100.0,1409235.0,44.0,62.41,A,6.21,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,452090245,264,88,48,,,,,,,,,,,000334002013000,Xe đạp Thống Nhất Super 20 Xanh,Xe TE Super 20,Xanh,240786944,149.0,49.0,211303301,115.0,39.0,1267819806,426.53,1712463.0,48.0,65.07,A,5.83,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,418126327,354,174,122,,,,,,,,,,,000125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,Xe Puppy 20,Trắng,174471660,163.0,79.0,243654667,191.0,95.0,1461928002,737.92,1181148.0,53.0,68.17,A,5.39,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,305581626,258,141,108,,,,,,,,,,,000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Xe GN 06 20 2024,Đỏ,135743055,115.0,61.0,169838571,143.0,80.0,1019031426,650.71,1184425.0,68.0,75.78,B,3.94,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,297616254,250,142,112,,,,,,,,,,,000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Xe GN 06 20 2024,Vàng,130347685,110.0,67.0,167268569,140.0,75.0,1003611414,669.95,1190465.0,69.0,76.21,B,3.84,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,248198319,229,44,33,,,,,,,,,,,000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,Xe Neo 20-02,Hồng,117600000,112.0,24.0,130598319,117.0,20.0,783589914,566.32,1083835.0,86.0,82.84,B,3.2,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,227133329,214,83,63,,,,,,,,,,,000305002001000,Xe đạp Thống Nhất MTB 20-05 Đen,Xe MTB 20-05,Đen,227133329,214.0,83.0,0,0.0,0.0,0,-100.0,1061371.0,89.0,83.88,B,2.93,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,192771629,140,70,54,,,,,,,,,,,000334002001000,Xe đạp Thống Nhất Super 20 Đen,Xe TE Super 20,Đen,94380000,78.0,30.0,98391629,62.0,40.0,590349774,525.5,1376940.0,96.0,85.94,B,2.48,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,157993867,119,62,50,,,,,,,,,,,000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,Xe TE Super 20,Đỏ,94380000,78.0,36.0,63613867,41.0,26.0,381683202,304.41,1327680.0,109.0,89.13,B,2.04,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,141080553,121,21,16,,,,,,,,,,,000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,Xe Neo 20-02,Đỏ tươi,121080555,103.0,13.0,19999998,18.0,8.0,119999988,-0.89,1165955.0,117.0,90.87,C,1.82,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,100105553,94,23,17,,,,,,,,,,,000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,Xe Neo 20-02,Coban,74550000,71.0,14.0,25555553,23.0,9.0,153333318,105.68,1064953.0,134.0,93.82,C,1.29,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,68089712,51,22,17,,,,,,,,,,,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,Xe Neo 2004,Hồng,40928611,30.0,16.0,27161101,21.0,6.0,162966606,298.17,1335092.0,153.0,95.99,C,0.88,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,64050000,61,9,6,,,,,,,,,,,000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,Xe Neo 20-02,Trắng,64050000,61.0,9.0,0,0.0,0.0,0,-100.0,1050000.0,159.0,96.57,C,0.83,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,60771388,52,18,14,,,,,,,,,,,000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,Xe Neo 2004,Tím,38549168,32.0,14.0,22222220,20.0,4.0,133333320,245.88,1168681.0,164.0,97.03,C,0.78,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,59798606,37,6,3,,,,,,,,,,,000304002004000,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Xe MTB 20-04,Tem đỏ,59798606,37.0,6.0,0,0.0,0.0,0,-100.0,1616179.0,165.0,97.12,C,0.77,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,56668886,41,6,5,,,,,,,,,,,000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,Xe Neo 2004,Đỏ tươi,1050000,1.0,1.0,55618886,40.0,5.0,333713316,31682.22,1382168.0,168.0,97.37,C,0.73,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,46375274,35,22,9,,,,,,,,,,,000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,Xe Neo 20-02 Bubble,Xanh,0,0.0,0.0,46375274,35.0,22.0,278251644,,1325008.0,174.0,97.8,C,0.6,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,46074070,30,2,2,,,,,,,,,,,000304002019000,Xe đạp Thống Nhất MTB 20-04 Tem Vàng,Xe MTB 20-04,Vàng,46074070,30.0,2.0,0,0.0,0.0,0,-100.0,1535802.0,175.0,97.86,C,0.59,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,39373604,30,19,12,,,,,,,,,,,000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,Xe Neo 20-02 Bubble,chanh,0,0.0,0.0,39373604,30.0,19.0,236241624,,1312453.0,187.0,98.61,C,0.51,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,36427500,29,5,4,,,,,,,,,,,000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,Xe GN 06 20,Coban,36427500,29.0,5.0,0,0.0,0.0,0,-100.0,1256121.0,190.0,98.77,C,0.47,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,31929723,27,4,2,,,,,,,,,,,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,Xe Neo 20-03,Hồng,31929723,27.0,4.0,0,0.0,0.0,0,-100.0,1182582.0,191.0,98.82,C,0.41,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,23100000,22,3,3,,,,,,,,,,,000123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,Xe Neo 20-03,Đỏ tươi,23100000,22.0,3.0,0,0.0,0.0,0,-100.0,1050000.0,199.0,99.13,C,0.3,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,22000000,20,1,1,,,,,,,,,,,000304002005000,Xe đạp Thống Nhất MTB 20-04 Tem cam,Xe MTB 20-04,Tem cam,22000000,20.0,1.0,0,0.0,0.0,0,-100.0,1100000.0,202.0,99.23,C,0.28,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,21000000,20,1,1,,,,,,,,,,,000123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,Xe Neo 20-03,Trắng,21000000,20.0,1.0,0,0.0,0.0,0,-100.0,1050000.0,204.0,99.29,C,0.27,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,9000000,9,3,3,,,,,,,,,,,000114002000000,Xe đạp Thống Nhất TE 16-04,Xe TE 16-04,16-04,9000000,9.0,3.0,0,0.0,0.0,0,-100.0,1000000.0,232.0,99.91,C,0.12,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,5881944,3,1,1,,,,,,,,,,,000304002020000,Xe đạp Thống Nhất MTB 20-04 Tem Xanh da trời,Xe MTB 20-04,trời,5881944,3.0,1.0,0,0.0,0.0,0,-100.0,1960648.0,235.0,99.94,C,0.08,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,,5693056,5,2,2,,,,,,,,,,,000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,Xe GN 06 20,Đỏ tươi,5693056,5.0,2.0,0,0.0,0.0,0,-100.0,1138611.0,236.0,99.95,C,0.07,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,485622223,625,203,142,,,,,,,,,,,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Xe Bunny 16,Hồng,157807485,257.0,85.0,327814738,368.0,118.0,1966888428,1146.38,776996.0,42.0,61.0,A,17.45,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,454386429,577,195,138,,,,,,,,,,,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xe Spaceboy 16,Xanh dương,185506660,288.0,94.0,268879769,289.0,101.0,1613278614,769.66,787498.0,47.0,64.41,A,16.32,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,327595442,383,132,89,,,,,,,,,,,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Xe Spaceboy 16,Café/nâu,165905540,219.0,72.0,161689902,164.0,60.0,970139412,484.75,855341.0,64.0,73.94,B,11.77,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,286913076,406,125,94,,,,,,,,,,,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,Xe Bunny 12,Hồng,82330831,167.0,49.0,204582245,239.0,76.0,1227493470,1390.93,706682.0,72.0,77.48,B,10.31,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,280669161,373,102,69,,,,,,,,,,,1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xe Spaceboy 12,Xanh dương,148273424,227.0,67.0,132395737,146.0,35.0,794374422,435.75,752464.0,73.0,77.89,B,10.08,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,185495352,201,64,28,,,,,,,,,,,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Xe Love 12,Hồng,92816203,109.0,39.0,92679149,92.0,25.0,556074894,499.11,922862.0,98.0,86.49,B,6.66,Bò sữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,153469687,173,83,46,,,,,,,,,,,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,Xe Robot 16,Cam,52073054,75.0,36.0,101396633,98.0,47.0,608379798,1068.32,887108.0,111.0,89.59,B,5.51,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,149086883,192,80,55,,,,,,,,,,,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xe Bunny 16,Xanh dương,51912496,88.0,31.0,97174387,104.0,49.0,583046322,1023.13,776494.0,114.0,90.24,C,5.36,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,143550264,142,45,16,,,,,,,,,,,1000220020220000,Xe đạp Thống Nhất TE Love 16 Xanh dương,Xe Love 16,Xanh dương,51809998,58.0,21.0,91740266,84.0,24.0,550441596,962.42,1010917.0,115.0,90.45,C,5.16,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,130661333,173,80,59,,,,,,,,,,,1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xe Robot 16,Xanh dương,61573056,94.0,37.0,69088277,79.0,43.0,414529662,573.23,755268.0,122.0,91.84,C,4.69,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,75418028,105,42,31,,,,,,,,,,,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,Xe Love 16,Hồng,43504165,68.0,27.0,31913863,37.0,15.0,191483178,340.15,718267.0,145.0,95.18,C,2.71,Con chó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,70014403,96,52,46,,,,,,,,,,,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,Xe Bunny 16,Kem,23500000,47.0,19.0,46514403,49.0,33.0,279086418,1087.6,729317.0,148.0,95.49,C,2.52,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,,40638331,58,28,23,,,,,,,,,,,000116002023000,Xe đạp thống nhất TE Love 16 Kem,Xe Love 16,Kem,5000000,10.0,7.0,35638331,48.0,21.0,213829986,4176.6,700661.0,185.0,98.5,C,1.46,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,501888337,178,61,33,,,,,,,,,,,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Xe Road RPD 700C,Đen,501888337,178.0,61.0,0,0.0,0.0,0,-100.0,2819597.0,39.0,58.87,A,20.53,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,488659169,166,60,35,,,,,,,,,,,1000300050200000,Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),Xe MTB SPD 27.5,trời,488659169,166.0,60.0,0,0.0,0.0,0,-100.0,2943730.0,41.0,60.3,A,19.99,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,248844060,105,46,36,,,,,,,,,,,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,Xe Road RPD 700C,Ghi,122550000,57.0,29.0,126294060,48.0,17.0,757764360,518.33,2369943.0,85.0,82.48,B,10.18,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,247494445,107,58,46,,,,,,,,,,,1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),Xe MTB SPD 27.5,Đen,242966667,106.0,57.0,4527778,1.0,1.0,27166668,-88.82,2313032.0,87.0,83.2,B,10.12,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,184335181,57,36,29,,,,,,,,,,,100029005001000,Xe đạp Thống Nhất Touring Blade 700C Đen,Xe Touring Blade 700C,Đen,184335181,57.0,36.0,0,0.0,0.0,0,-100.0,3233951.0,99.0,86.76,B,7.54,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,161702312,48,30,24,,,,,,,,,,,100029005020000,Xe đạp Thống Nhất Touring Blade 700C Xanh,Xe Touring Blade 700C,Xanh,161702312,48.0,30.0,0,0.0,0.0,0,-100.0,3368798.0,103.0,87.74,B,6.61,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,157861112,69,44,31,,,,,,,,,,,1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),Xe MTB SPD 27.5,Ghi,157861112,69.0,44.0,0,0.0,0.0,0,-100.0,2287842.0,110.0,89.36,B,6.46,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,115398719,41,17,16,,,,,,,,,,,1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,Xe Road RPD 700C,trời,91420388,32.0,12.0,23978331,9.0,5.0,143869986,57.37,2814603.0,127.0,92.75,C,4.72,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,94480656,31,23,20,,,,,,,,,,,1000350050220000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Ghi",Xe MTB Cyber 27.5 2024,Ghi,94480656,31.0,23.0,0,0.0,0.0,0,-100.0,3047763.0,135.0,93.96,C,3.86,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,63680288,21,15,14,,,,,,,,,,,100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",Xe MTB Cyber 27.5 2024,Đen,63680288,21.0,15.0,0,0.0,0.0,0,-100.0,3032395.0,162.0,96.85,C,2.6,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,63500000,20,8,8,,,,,,,,,,,1010020010050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Cam","Xe GRX AT 27,5_2.0",Cam,63500000,20.0,8.0,0,0.0,0.0,0,-100.0,3175000.0,163.0,96.94,C,2.6,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,42253703,7,5,4,,,,,,,,,,,1010020000050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Cam","Xe GRX AT 27,5_2.0",Cam,42253703,7.0,5.0,0,0.0,0.0,0,-100.0,6036243.0,184.0,98.44,C,1.73,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,21600000,9,6,5,,,,,,,,,,,1010020010080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Ghi","Xe GRX AT 27,5_2.0",Ghi,21600000,9.0,6.0,0,0.0,0.0,0,-100.0,2400000.0,203.0,99.26,C,0.88,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,20600000,6,5,5,,,,,,,,,,,1010020010220000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương","Xe GRX AT 27,5_2.0",Xanh dương,20600000,6.0,5.0,0,0.0,0.0,0,-100.0,3433333.0,206.0,99.35,C,0.84,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,18323104,6,4,4,,,,,,,,,,,100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,Xe MTB Cyber 27.5,Ghi,18323104,6.0,4.0,0,0.0,0.0,0,-100.0,3053851.0,213.0,99.55,C,0.75,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,9890741,2,2,2,,,,,,,,,,,1010020000080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Ghi","Xe GRX AT 27,5_2.0",Ghi,9890741,2.0,2.0,0,0.0,0.0,0,-100.0,4945370.0,231.0,99.9,C,0.4,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_A,Xe thể thao nhôm,,4066667,1,1,1,,,,,,,,,,,100028005020000,Xe đạp Thống Nhất MTB Cyper 27.5 Xanh,Xe MTB Cyber 27.5,Xanh,4066667,1.0,1.0,0,0.0,0.0,0,-100.0,4066667.0,241.0,99.98,C,0.17,Dấu hỏi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,718213012,358,135,84,,,,,,,,,,,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Xe Super 24,Đen,336265644,185.0,76.0,381947368,173.0,59.0,2291684208,581.51,2006182.0,24.0,46.04,A,21.71,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,290653504,202,85,65,,,,,,,,,,,000335002013000,Xe đạp Thống Nhất Super 24 Xanh,Xe Super 24,Xanh,197682408,154.0,53.0,92971096,48.0,32.0,557826576,182.18,1438879.0,71.0,77.06,B,8.78,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,204113606,84,21,4,,,,,,,,,,,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Xe M2601,Trắng,204113606,84.0,21.0,0,0.0,0.0,0,-100.0,2429924.0,92.0,84.79,B,6.17,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,202222222,78,1,1,,,,,,,,,,,000329002004001,Xe đạp Thống Nhất MTB 26-07 Tem đỏ,Xe MTB 26-07,Tem đỏ,202222222,78.0,1.0,0,0.0,0.0,0,-100.0,2592593.0,93.0,85.09,B,6.11,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,199629629,77,1,1,,,,,,,,,,,000329002005000,Xe đạp Thống Nhất MTB 26-07 Tem cam,Xe MTB 26-07,Tem cam,199629629,77.0,1.0,0,0.0,0.0,0,-100.0,2592593.0,94.0,85.38,B,6.03,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,195981018,150,69,56,,,,,,,,,,,000333002001000,Xe đạp Thống Nhất Super 26 đen,Xe Super 26,đen,195981018,150.0,69.0,0,0.0,0.0,0,-100.0,1306540.0,95.0,85.66,B,5.92,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,160701006,107,64,61,,,,,,,,,,,000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,Xe Super 24,Đỏ,84900462,70.0,38.0,75800544,37.0,26.0,454803264,435.69,1501879.0,106.0,88.44,B,4.86,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sku,,,,,SPORTBIKE_S,Xe thể thao thép,,160120740,119,64,53,,,,,,,,,,,000333002022000,Xe đạp Thống Nhất Super 26 xanh,Xe Super 26,xanh,157818518,118.0,63.0,2302222,1.0,1.0,13813332,-91.25,1345552.0,107.0,88.67,B,4.84,Ngôi sao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
